id_transicion,nivel,anio_t,anio_t_menos_2,orden,tipo_fila,fecha_inicio,fecha_fin,n_meses,votantes_habilitados,votos_positivos,votos_blancos,votos_nulos,ausentismo,votos_blancos_y_nulos,participacion_pct,gana_oficialismo,share_oficialismo,agrupacion_oficialismo,n_fuerzas_viables,share_marginal_acumulado,share_oposicion_principal,share_otras_fuerzas_viables,dispersion_economico_mu,dispersion_economico_sigma2,dispersion_progresismo_mu,dispersion_progresismo_sigma2,dispersion_cobertura_share,resultado_disponible,desocupacion,emae,hacinamiento_medio,icc,icg,ipc,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias,pct_sin_cobertura_salud,reservas,resultado_fiscal,salario_real,tasa_informalidad,tc_oficial
nacional_2019_2023,nacional,2023,2019,1,trimestre,2019-11-01,2020-01-01,3,,,,,,,,,,,,,,,,,,,,,0.09399999999999999,135.80935676217962,1.1157625452396391,42.245765666666664,2.089657704035441,10.5941974181323,0.09240372741713858,0.17471859713059787,0.10456026751853183,0.28785878290898737,44347.79412186381,-24371.229509778062,17861.95116353614,0.3464079545119397,60.06
nacional_2019_2023,nacional,2023,2019,2,trimestre,2020-02-01,2020-04-01,3,,,,,,,,,,,,,,,,,,,,,0.11299999999999999,123.49324464421882,1.2113763987713402,41.08062733333333,2.6223416328430176,7.002176103983748,0.10562462203069516,0.16092902701598805,0.059365907486727265,0.2892248126936081,44242.9281535039,-45127.96764728397,18683.20179753268,0.28417598083997003,64.50633333333333
nacional_2019_2023,nacional,2023,2019,3,trimestre,2020-05-01,2020-07-01,3,,,,,,,,,,,,,,,,,,,,,0.12633333333333333,130.33840797787698,1.1838718957979475,38.689669333333335,2.7671894232432046,5.828985345553361,0.1699196200272146,0.12531124832215543,0.054058968407341264,0.2795259404304618,43149.37372759857,-71466.31812791496,18220.283891056562,0.19987016882990227,70.44
nacional_2019_2023,nacional,2023,2019,4,trimestre,2020-08-01,2020-10-01,3,,,,,,,,,,,,,,,,,,,,,0.11452644071309066,127.90149058257579,1.1493968352173143,40.15143066666666,2.2012354930241904,9.584236995942131,0.2175054786906063,0.09532101694709062,0.05657199094532158,0.2958156927030043,42080.6853046595,-36536.70505826426,17964.814047140168,0.2486552440119049,76.22666666666667
nacional_2019_2023,nacional,2023,2019,5,trimestre,2020-11-01,2021-01-01,3,,,,,,,,,,,,,,,,,,,,,0.10705288142618134,132.48151941497395,1.131046677462751,39.46181133333334,1.9161137342453003,11.63611440900636,0.15027214658913227,0.08652711071543458,0.07060111999989493,0.30470029708072827,39224.310107526886,-36255.319186853725,17321.225568962884,0.2994116071772291,84.26333333333334
nacional_2019_2023,nacional,2023,2019,6,trimestre,2021-02-01,2021-04-01,3,,,,,,,,,,,,,,,,,,,,,0.10000301112023036,139.82567036359035,1.1347052770657913,37.098635333333334,1.777806321779887,12.986868725360035,0.10905938024064965,0.06760494947679198,0.05683378819103624,0.294882667146403,39697.77955709166,-11309.625051864683,17507.415047004644,0.29645252874308214,91.79333333333334
nacional_2019_2023,nacional,2023,2019,7,trimestre,2021-05-01,2021-07-01,3,,,,,,,,,,,,,,,,,,,,,0.09133935557379402,147.52495083583963,1.1905374617580602,35.97791166666667,1.7779012123743694,9.79794348201688,0.11837168089773308,0.09293736535978324,0.05479710304984866,0.3029357601489906,42120.90605734767,-22258.56831086778,17525.988021691428,0.2952810156657849,95.65666666666668
nacional_2019_2023,nacional,2023,2019,8,trimestre,2021-08-01,2021-10-01,3,,,,,,,,,,,,,,,,,,,,,0.07799999999999994,140.59526283924677,1.1810899145212665,40.16471066666667,1.634084701538086,9.83369360329589,0.13459918060993403,0.038585901920194655,0.02858535371184297,0.29946503480342807,43718.42659498209,-8601.964917207875,17781.723039439996,0.29486550602155015,98.73333333333333
nacional_2019_2023,nacional,2023,2019,9,trimestre,2021-11-01,2022-01-01,3,,,,,,,,,,,,,,,,,,,,,0.07,143.53990584976816,1.144814779388014,39.19886533333334,1.4734053214391072,10.592871026953631,0.13963754654173066,0.03436067844647884,0.01935263866534764,0.28516627007340206,40670.573333333334,-45395.55649820049,17763.548902938852,0.30317529493219936,102.89999999999999
nacional_2019_2023,nacional,2023,2019,10,trimestre,2022-02-01,2022-04-01,3,,,,,,,,,,,,,,,,,,,,,0.06966666666666667,149.81401883092408,1.2219384860545797,37.35457066666667,1.4767930507659912,18.49625399793102,0.16019185310464315,0.05310222377150162,0.043494749531748554,0.31683249135743474,39591.64375832052,-28289.995095179256,17862.52579608261,0.30678494163564846,111.25666666666666
nacional_2019_2023,nacional,2023,2019,11,trimestre,2022-05-01,2022-07-01,3,,,,,,,,,,,,,,,,,,,,,0.06966666666666667,159.52986161039135,1.229339403282137,36.712551,1.2738395929336548,18.805076966702504,0.14020577329757317,0.06702863616030147,0.07276325353802644,0.3549030201375074,40911.54093189963,-31635.9482128216,17675.289859554567,0.3544996841894445,125.56666666666668
